City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,port lincoln,-34.7333,135.8667,29.538,52,0,2.81,AU,1711760688
297,kirakira,-10.4544,161.9205,30.237000000000002,79,100,3.58,SB,1711760688
298,sanctuary point,-35.1114,150.629,29.944,57,0,2.13,AU,1711760688
299,sao vicente,-23.9631,-46.3919,29.941000000000003,26,19,0.9,BR,1711760404
300,mejit,10.2753,170.8646,30.032,79,100,8.42,MH,1711760689
301,al ghayzah,16.2079,52.176,29.829,61,70,1.87,YE,1711760689
302,gebeit,21.0667,36.3167,29.48,56,100,1.91,SD,1711760689
303,fortuna,40.5982,-124.1573,28.574,83,40,0.0,US,1711760599
304,joao camara,-5.5375,-35.8197,29.812,92,89,2.2,BR,1711760690
305,cockburn town,21.4612,-71.1419,29.713,78,75,6.17,TC,1711760690
306,oral,51.2333,51.3667,27.014,93,0,3.0,KZ,1711760610
307,zhob,31.3411,69.4481,28.702999999999996,62,0,1.83,PK,1711760452
308,aasiaat,68.7098,-52.8699,25.411,95,70,3.0,GL,1711760691
309,holualoa,19.6228,-155.9522,29.806,85,100,4.63,US,1711760691
310,portland,45.5234,-122.6762,28.987000000000002,43,100,2.68,US,1711760402
311,hami,42.8,93.45,28.836000000000002,30,45,3.15,CN,1711760691
312,berezovyy,51.6667,135.7,27.511000000000003,84,100,1.31,RU,1711760691
313,trevelin,-43.0858,-71.4639,28.186,93,68,3.37,AR,1711760691
314,leshan,29.5623,103.7639,29.455000000000002,56,98,1.53,CN,1711760692
315,cidreira,-30.1811,-50.2056,29.29,89,100,3.78,BR,1711760692
316,alofi,-19.0595,-169.9187,30.108999999999998,83,100,3.6,NU,1711760692
317,jutai,-5.1833,-68.9,29.802,88,99,1.05,BR,1711760692
318,ola,59.5833,151.2833,27.034,75,100,1.38,RU,1711760692
319,huanta,-12.9333,-74.25,28.744,77,65,1.82,PE,1711760692
320,la sarre,48.8002,-79.1996,26.898000000000003,86,100,3.36,CA,1711760618
321,ancud,-41.8697,-73.8203,28.363,82,46,2.96,CL,1711760417
322,khanty-mansiysk,61.0042,69.0019,25.820999999999998,85,0,2.0,RU,1711760693
323,codrington,-38.2667,141.9667,29.51,41,0,3.54,AU,1711760693
324,tejen,37.3834,60.5054,28.373,28,0,2.39,TM,1711760693
325,polyarnyy,69.1989,33.4478,26.155,100,99,1.93,RU,1711760693
326,moanda,-1.5575,13.2178,29.572000000000003,97,100,0.71,GA,1711760693
327,tiptree,51.8126,0.7489,28.113999999999997,85,46,3.12,GB,1711760694
328,xinmin,41.9908,122.8253,27.661,21,0,9.16,CN,1711760694
329,tindouf,27.6711,-8.1474,28.580000000000002,67,0,7.63,DZ,1711760694
330,macon,39.8667,-88.9668,29.201,66,100,7.37,US,1711760564
331,galliano,29.4422,-90.2992,29.214999999999996,59,0,1.54,US,1711760695
332,sale,34.0389,-6.8166,28.552999999999997,87,75,8.23,MA,1711760695
333,newman,37.3138,-121.0208,28.608999999999998,89,100,2.24,US,1711760594
334,kristiansund,63.1115,7.732,27.951,70,100,1.03,NO,1711760695
335,bayanhongor,46.7167,100.1167,26.448,81,68,1.41,MN,1711760696
336,murzuq,25.9155,13.9184,29.406,24,0,5.57,LY,1711760601
337,iquitos,-3.7481,-73.2472,29.717000000000002,94,100,1.54,PE,1711760696
338,dabola,10.75,-11.1167,30.267000000000003,28,84,1.38,GN,1711760696
339,churapcha,62.0025,132.4325,25.502000000000002,84,86,2.87,RU,1711760696
340,turpan,42.9333,89.1667,29.312,25,100,1.04,CN,1711760697
341,mount gambier,-37.8333,140.7667,29.707,34,0,1.96,AU,1711760661
342,shakawe,-18.3667,21.85,29.358999999999998,79,100,1.55,BW,1711760548
343,rockport,28.0206,-97.0544,29.537,76,0,6.17,US,1711760697
344,mount isa,-20.7333,139.5,30.101999999999997,78,100,5.66,AU,1711760698
345,barclayville,4.6797,-8.2339,30.0,90,41,1.23,LR,1711760698
346,langepas,61.2544,75.2124,26.683999999999997,95,100,4.3,RU,1711760698
347,cogoleto,44.3893,8.6429,28.792,92,75,7.2,IT,1711760699
348,laojunmiao,39.8333,97.7333,28.282999999999998,24,11,1.55,CN,1711760699
349,terra nova,-12.3667,-40.6667,29.462,78,88,2.26,BR,1711760699
350,usogorsk,63.4106,48.6872,27.407999999999998,99,100,1.97,RU,1711760699
351,hibbing,47.4272,-92.9377,27.291000000000004,83,100,3.6,US,1711760700
352,tual,-5.6667,132.75,30.094,77,100,3.15,ID,1711760700
353,dedovichi,57.5517,29.9502,27.695,92,35,4.13,RU,1711760701
354,ushtobe,45.2514,77.9838,28.308,72,100,2.59,KZ,1711760701
355,broome,42.2506,-75.833,27.698,68,100,5.66,US,1711760666
356,kuta,-8.7233,115.1723,30.212,88,20,4.63,ID,1711760702
357,alice springs,-23.7,133.8833,30.549,41,0,2.57,AU,1711760702
358,howrah,22.5892,88.3103,30.115,89,75,1.54,IN,1711760702
359,lisala,2.15,21.5167,29.857999999999997,61,100,0.85,CD,1711760702
360,kakonko,-3.2828,30.9642,29.066000000000003,93,61,1.5,TZ,1711760703
361,tamanrasset,22.785,5.5228,28.71,10,0,2.06,DZ,1711760551
362,uturoa,-16.7333,-151.4333,30.192,76,100,8.77,PF,1711760703
363,ilagan,17.1485,121.8892,30.026,78,100,1.36,PH,1711760703
364,kapuskasing,49.4169,-82.4331,27.115,64,75,2.57,CA,1711760704
365,chilecito,-29.1619,-67.4974,29.848000000000003,52,100,3.04,AR,1711760704
366,weno,7.4515,151.8468,30.412,70,40,6.17,FM,1711760704
367,callaway,30.153,-85.5699,29.037,64,0,3.09,US,1711760705
368,praia da vitoria,38.7333,-27.0667,28.746,82,75,10.77,PT,1711760705
369,rawson,-43.3002,-65.1023,28.991000000000003,28,100,11.67,AR,1711760705
370,zabid,14.1951,43.3152,30.139,55,95,0.84,YE,1711760706
371,mata-utu,-13.2816,-176.1745,30.258,72,94,3.13,WF,1711760706
372,kabo,7.6994,18.629,29.895999999999997,28,100,1.22,CF,1711760706
373,fort mcmurray,56.7268,-111.381,26.892000000000003,63,100,4.12,CA,1711760666
374,villazon,-22.0866,-65.5942,28.520999999999997,65,25,5.46,BO,1711760706
375,midvagur,62.0511,-7.1939,28.061,76,75,5.66,FO,1711760707
376,lerwick,60.1545,-1.1494,28.014999999999997,91,96,6.66,GB,1711760707
377,fort st. john,56.2499,-120.8529,27.608999999999998,30,0,2.57,CA,1711760707
378,miami,25.7743,-80.1937,29.616000000000003,59,40,5.66,US,1711760093
379,ridgecrest,35.6225,-117.6709,28.707,40,0,12.35,US,1711760707
380,samraong,12.4526,105.5873,30.254,63,100,1.32,KH,1711760708
381,nuku'alofa,-21.1333,-175.2,29.933999999999997,89,100,2.06,TO,1711760708
382,hermosillo,29.0667,-110.9667,30.275,11,76,2.68,MX,1711760485
383,ikwiriri,-7.9562,38.9716,29.663,98,26,0.32,TZ,1711760708
384,marrakesh,31.6315,-8.0083,28.619,67,40,2.06,MA,1711760466
385,am timan,11.0297,20.2827,30.270999999999997,14,80,1.01,TD,1711760545
386,zambezi,-13.5432,23.1047,29.187,95,92,1.23,ZM,1711760709
387,carnarvon,-24.8667,113.6333,29.981,44,100,5.86,AU,1711760709
388,al kharj,24.155,47.3346,29.547000000000004,25,100,4.37,SA,1711760492
389,cradock,-32.1642,25.6192,28.816000000000003,84,52,0.45,ZA,1711760709
390,mikuni,36.2171,136.1519,28.610000000000003,67,0,2.29,JP,1711760709
391,santiago de cao,-7.9589,-79.2392,29.522000000000002,88,31,4.12,PE,1711760710
392,chanika,-5.4167,38.0167,29.392000000000003,99,85,0.61,TZ,1711760710
393,ngorongoro,-3.2397,35.4875,28.45,91,18,1.15,TZ,1711760710
394,tura,25.5198,90.2201,29.562,73,59,1.65,IN,1711760710
395,san patricio,28.017,-97.5169,29.528,72,65,7.82,US,1711760710
396,dalandzadgad,43.5708,104.425,28.262,25,30,4.18,MN,1711760711
397,konstantinovka,49.6167,127.9833,27.293,60,100,5.52,RU,1711760711
398,dame-marie,18.5667,-74.4167,29.838,83,30,7.88,HT,1711760711
399,saint-georges,12.0564,-61.7485,30.097,74,20,4.12,GD,1711760711
400,nizhniye vyazovyye,55.7988,48.5248,27.629,95,100,5.81,RU,1711760711
401,nogliki,51.8333,143.1667,27.278,90,100,5.36,RU,1711760711
402,tosontsengel,48.7567,98.2839,26.768,90,96,0.85,MN,1711760712
403,tchibanga,-2.85,11.0333,29.630000000000003,98,100,0.99,GA,1711760712
404,olyokminsk,60.3736,120.4264,25.782999999999998,86,78,1.64,RU,1711760712
405,saint-pierre,-21.3393,55.4781,29.797000000000004,78,0,2.06,RE,1711760712
406,achacachi,-16.05,-68.6833,28.002999999999997,89,97,2.91,BO,1711760712
407,craig,40.5153,-107.5464,27.812,65,0,1.54,US,1711760713
408,sao jose da coroa grande,-8.8978,-35.1478,30.119,75,97,4.54,BR,1711760713
409,puerto palomas,31.7667,-107.6167,29.610000000000003,13,5,9.7,MX,1711760713
410,fernley,39.608,-119.2518,28.282,37,100,1.34,US,1711760672
411,sheridan,44.8333,-106.9173,27.936,71,100,4.12,US,1711760572
412,lycksele,64.5954,18.6735,27.107999999999997,93,20,3.09,SE,1711760713
413,lang suan,9.9456,99.0785,30.177,77,33,1.82,TH,1711760714
414,tazovsky,67.4667,78.7,25.427,100,80,3.76,RU,1711760698
415,viqueque,-8.8673,126.3658,30.320999999999998,67,88,1.9,TL,1711760714
416,new norfolk,-42.7826,147.0587,29.144,56,81,0.79,AU,1711760714
417,mount darwin,-16.7725,31.5838,29.208999999999996,79,98,2.92,ZW,1711760714
418,hammerfest,70.6634,23.6821,26.939999999999998,80,100,3.6,NO,1711760434
419,hobyo,5.3505,48.5268,30.095999999999997,70,100,7.29,SO,1711760715
420,rio grande,-32.035,-52.0986,29.621,85,1,7.97,BR,1711760522
421,demirci,39.0461,28.6589,28.497000000000003,57,19,2.2,TR,1711760715
422,cuajinicuilapa,16.4667,-98.4167,29.892000000000003,60,71,2.0,MX,1711760715
423,katsuura,35.1333,140.3,29.214,56,0,8.17,JP,1711760715
424,bratsk,56.1325,101.6142,26.442,81,100,3.83,RU,1711760715
425,el calafate,-50.3408,-72.2768,27.712,68,25,3.94,AR,1711760715
426,walvis bay,-22.9575,14.5053,28.668,100,0,3.09,NA,1711760716
427,nagqu,31.5,92.0,27.095999999999997,43,0,1.1,CN,1711760716
428,chandler,33.3062,-111.8412,30.182,19,0,4.12,US,1711760498
429,osorno,-40.5667,-73.15,28.631999999999998,58,0,1.54,CL,1711760627
430,mersrags,57.3354,23.1246,27.808999999999997,95,100,3.6,LV,1711760716
431,wynyard,-41.0,145.7167,29.363,51,0,2.78,AU,1711760716
432,maceio,-9.6658,-35.7353,30.083999999999996,89,20,1.54,BR,1711760716
433,yelizovo,53.1873,158.3805,27.323,43,0,4.0,RU,1711760716
434,pimentel,-6.8367,-79.9342,29.731,73,0,6.69,PE,1711760686
435,peshawar,34.008,71.5785,28.923000000000002,94,75,2.06,PK,1711760717
436,idfu,24.9803,32.8747,29.470999999999997,38,0,5.22,EG,1711760717
437,mungaa,-4.9667,34.8833,28.863,96,58,2.15,TZ,1711760717
438,egilsstadir,65.2653,-14.3948,27.21,93,100,13.89,IS,1711760601
439,sake,-1.5736,29.045,29.060000000000002,95,100,0.48,CD,1711760717
440,itoman,26.1247,127.6694,29.653,78,75,2.06,JP,1711760717
441,borogontsy,62.6683,131.1683,25.387999999999998,91,100,3.26,RU,1711760718
442,essaouira,31.5125,-9.77,28.887,88,75,5.66,MA,1711760718
443,tromso,69.6496,18.957,26.816000000000003,63,100,1.03,NO,1711760718
444,zaozersk,69.4005,32.4476,26.005000000000003,99,46,1.66,RU,1711760718
445,port macquarie,-31.4333,152.9167,29.580000000000002,74,98,1.86,AU,1711760718
446,san matias,-16.3667,-58.4,29.810000000000002,91,100,1.48,BO,1711760718
447,vikhorevka,56.1201,101.1636,26.492,89,100,3.27,RU,1711760718
448,inayauan,9.9005,122.434,30.160000000000004,68,9,4.44,PH,1711760719
449,mugia,43.1041,-9.2179,28.032,79,100,3.75,ES,1711760719
450,przysucha,51.3586,20.6289,28.287,70,100,2.41,PL,1711760719
451,yeppoon,-23.1333,150.7333,30.002999999999997,70,63,6.52,AU,1711760719
452,mezhdurechensk,53.6942,88.0603,27.293,95,100,1.37,RU,1711760719
453,ilha de mocambique,-15.0342,40.7358,29.879,86,100,5.89,MZ,1711760719
454,axim,4.8699,-2.2405,30.104000000000003,85,100,4.09,GH,1711760719
455,guatire,10.4762,-66.5427,29.439999999999998,95,100,1.24,VE,1711760646
456,acarau,-2.8856,-40.12,29.97,90,6,3.56,BR,1711760720
457,acapulco de juarez,16.8634,-99.8901,29.905,78,20,6.69,MX,1711760720
458,jianshui,23.6363,102.8264,29.395999999999997,54,6,2.39,CN,1711760720
459,vorgashor,67.5833,63.95,26.199,96,100,2.95,RU,1711760721
460,margate,51.3813,1.3862,28.308999999999997,89,58,2.24,GB,1711760721
461,tres arroyos,-38.3739,-60.2798,29.675,64,98,3.99,AR,1711760721
462,soligalich,59.0778,42.2864,27.686,98,100,3.71,RU,1711760722
463,constantia,44.1833,28.65,28.352999999999998,65,100,2.4,RO,1711760645
464,nizao,18.25,-70.2,29.919,71,0,2.46,DO,1711760722
465,cherokee,34.2668,-84.4499,28.916000000000004,45,26,1.34,US,1711760507
466,hailey,43.5196,-114.3153,28.110000000000003,69,100,1.95,US,1711760620
467,igarka,67.4667,86.5833,26.779000000000003,95,100,10.92,RU,1711760723
468,williams lake,52.1415,-122.1445,27.991000000000003,36,20,6.17,CA,1711760607
469,chonchi,-42.6128,-73.8092,28.371,92,70,0.89,CL,1711760723
470,kirkland lake,48.1446,-80.0377,27.131,59,98,3.6,CA,1711760723
471,zemio,5.0314,25.1361,30.082,41,100,0.57,CF,1711760724
472,regina,50.4501,-104.6178,27.113999999999997,79,100,8.23,CA,1711760724
473,zhezqazghan,47.7833,67.7667,27.147000000000002,93,100,6.0,KZ,1711760724
474,kyaikto,17.3,97.0167,30.01,60,0,2.87,MM,1711760725
475,mtskheta,41.8451,44.7188,28.72,82,99,1.68,GE,1711760725
476,sept-iles,50.2001,-66.3821,27.839,94,100,3.09,CA,1711760709
477,dwarka,22.2394,68.9678,29.708999999999996,77,0,5.55,IN,1711760725
478,icano,-28.9193,-65.3282,29.954,58,100,3.65,AR,1711760726
479,tordesillas,41.5103,-5.0082,27.762999999999998,88,100,3.62,ES,1711760707
480,porto cristo,39.5395,3.333,28.705000000000002,71,86,8.29,ES,1711760726
481,copiapo,-27.3667,-70.3333,28.998,57,100,1.36,CL,1711760427
482,kourou,5.1552,-52.6478,29.718,92,100,3.19,GF,1711760572
483,inari,68.906,27.0288,26.926,99,100,0.81,FI,1711760601
484,naze,28.3667,129.4833,29.166000000000004,60,100,2.11,JP,1711760727
485,nhamunda,-2.1861,-56.7131,29.785000000000004,91,100,1.46,BR,1711760727
486,revda,56.801,59.9303,26.711000000000002,93,48,4.37,RU,1711760727
487,ghadamis,30.1337,9.5007,29.475,10,0,4.32,LY,1711760567
488,vicosa do ceara,-3.5622,-41.0922,29.395999999999997,97,18,0.81,BR,1711760728
489,vila velha,-20.3297,-40.2925,30.012,94,40,1.54,BR,1711760213
490,alliance,40.9153,-81.1059,27.945999999999998,60,56,1.78,US,1711760692
491,ugoofaaru,5.6667,73.0,30.192,76,49,3.89,MV,1711760728
492,khon buri,14.5254,102.2459,30.26,100,11,1.6,TH,1711760728
493,big stone gap,36.8677,-82.7745,28.756,71,40,1.41,US,1711760729
494,sur,22.5667,59.5289,29.642000000000003,69,20,1.47,OM,1711760729
495,vrangel',42.7297,133.0839,27.677999999999997,55,0,7.97,RU,1711760682
496,riberalta,-10.9833,-66.1,29.731,91,100,1.11,BO,1711760729
497,papao,-17.75,-149.55,30.497000000000003,76,100,8.6,PF,1711760729
498,tsiombe,-25.3,45.4833,29.532,92,100,1.25,MG,1711760729
499,la ronge,55.1001,-105.2842,26.929000000000002,80,100,1.54,CA,1711760729
500,murun-kuren,49.6342,100.1625,27.644,60,100,1.97,MN,1711760730
501,kavieng,-2.5744,150.7967,30.058,83,100,4.99,PG,1711760730
502,mwandiga,-4.83,29.6581,29.574,85,100,1.33,TZ,1711760730
503,camana,-16.6228,-72.7111,29.647000000000002,85,55,2.72,PE,1711760730
504,west bay,19.3667,-81.4167,30.019,70,20,6.17,KY,1711760689
505,ekibastuz,51.6667,75.3667,27.722,68,100,6.53,KZ,1711760595
506,urrao,6.3152,-76.1342,28.786,93,89,0.4,CO,1711760731
507,kampong thom,12.7111,104.8887,30.292,57,100,3.34,KH,1711760731
508,buga,3.9009,-76.2978,29.899,93,98,0.14,CO,1711760567
509,summerville,33.0185,-80.1757,28.874000000000002,55,0,3.6,US,1711760731
510,ar rutbah,33.0381,40.2848,28.967000000000002,64,100,3.43,IQ,1711760732
511,caninde,-4.3589,-39.3117,29.707,96,98,0.24,BR,1711760638
512,hirara,24.8,125.2833,29.607,100,75,1.54,JP,1711760732
513,port isabel,26.0734,-97.2086,29.619,75,0,8.75,US,1711760732
514,afzalgarh,29.4,78.6833,29.419,60,65,3.02,IN,1711760732
515,kavaratti,10.5669,72.642,30.137999999999998,75,80,1.75,IN,1711760732
516,bryne,58.7354,5.6477,28.095999999999997,93,75,6.17,NO,1711760732
517,lubao,14.9167,120.55,30.219,66,100,2.38,PH,1711760733
518,amursk,50.2261,136.8994,27.369999999999997,96,100,3.03,RU,1711760733
519,tete,-16.1564,33.5867,29.919999999999998,69,40,3.13,MZ,1711760516
520,ocean city,39.2776,-74.5746,28.429000000000002,42,3,4.47,US,1711760713
521,withernsea,53.7311,0.0335,28.034,92,14,6.34,GB,1711760733
522,nuuk,64.1835,-51.7216,27.049,68,10,3.6,GL,1711760700
523,hovd,48.0056,91.6419,27.875,40,100,1.64,MN,1711760733
524,palasa,18.7667,84.4167,29.933,69,0,3.7,IN,1711760734
525,ebon,4.582,168.6964,30.145,83,100,9.14,MH,1711760734
526,balabac,7.9868,117.0645,30.252999999999997,73,82,6.78,PH,1711760734
527,baneh,35.9975,45.8853,27.96,39,100,2.11,IR,1711760734
528,palmer,42.1584,-72.3287,27.823,55,75,7.72,US,1711760598
529,saint-remi,45.2668,-73.6159,27.733999999999998,58,100,3.09,CA,1711760656
530,salalah,17.0151,54.0924,29.82,57,0,2.06,OM,1711760677
531,lodja,-3.4833,23.4333,29.43,99,94,1.12,CD,1711760735
532,severo-yeniseyskiy,60.3725,93.0408,26.625,87,95,5.81,RU,1711760735
533,coahuayana de hidalgo,18.7,-103.6583,29.691000000000003,65,40,1.66,MX,1711760735
534,magistral'nyy,56.1725,107.4458,25.447,94,58,0.99,RU,1711760735
535,banda aceh,5.5577,95.3222,30.037,80,98,0.52,ID,1711760735
536,terenozek,45.05,64.9833,27.577999999999996,72,98,6.76,KZ,1711760736
537,paka,4.6374,103.4368,29.814,100,20,0.0,MY,1711760736
538,san-pedro,4.7485,-6.6363,29.982999999999997,92,100,2.03,CI,1711760490
539,moyale,3.5167,39.0584,29.586000000000002,67,90,3.11,KE,1711760736
540,khagrachhari,23.1,91.9667,29.695,82,10,1.76,BD,1711760736
541,ambodifotatra,-16.9833,49.85,29.892000000000003,83,100,4.29,MG,1711760737
542,necochea,-38.5473,-58.7368,29.551,69,0,5.65,AR,1711760518
543,manismata,-2.4667,111.0333,30.156,73,97,1.87,ID,1711760737
544,majene,-3.5403,118.9707,30.166000000000004,77,15,1.33,ID,1711760737
545,khorixas,-20.3667,14.9667,29.639999999999997,58,100,2.75,NA,1711760737
546,argo,37.6333,22.7333,28.776,62,7,1.2,GR,1711760738
547,hithadhoo,-0.6,73.0833,30.238999999999997,71,80,3.21,MV,1711760738
548,altamont,42.2068,-121.7372,27.913999999999998,64,75,4.63,US,1711760738
549,abepura,-2.6333,140.5833,30.360000000000003,70,20,2.57,ID,1711760738
550,freetown,8.484,-13.2299,29.879,74,98,3.29,SL,1711760738
551,saint-yrieix-sur-charente,45.6833,0.1167,27.976999999999997,85,100,1.54,FR,1711760738
552,karaman,37.0833,33.25,28.293,69,6,1.87,TR,1711760739
553,merizo village,13.2658,144.6691,30.347,88,29,6.75,GU,1711760739
554,candelaria,13.9311,121.4233,30.241000000000003,62,100,2.8,PH,1711760739
555,smithers,54.7804,-127.1743,28.133,25,0,2.06,CA,1711760739
556,edmundston,47.3737,-68.3251,27.523000000000003,85,100,11.32,CA,1711760739
557,babra,21.85,71.3,29.714,59,9,5.7,IN,1711760739
558,songling,31.1933,120.7176,29.345999999999997,63,100,2.96,CN,1711760657
559,nago,26.5881,127.9761,29.656,77,100,1.99,JP,1711760739
560,notodden,59.5594,9.2585,27.814999999999998,91,100,0.36,NO,1711760740
561,bardai,11.65,7.2333,30.111,13,10,1.86,NG,1711760740
562,zaysan,47.4667,84.8667,27.75,89,100,1.56,KZ,1711760740
563,namtsy,62.7161,129.6658,25.380000000000003,83,27,4.1,RU,1711760740
564,san miguel,13.4833,-88.1833,30.525,42,72,1.65,SV,1711760740
565,gereida,11.2811,25.1414,29.769,12,86,5.19,SD,1711760740
566,sorong,-0.8833,131.25,30.115,81,37,3.64,ID,1711760740
567,hengchun,22.0042,120.7439,29.901999999999997,70,100,1.64,TW,1711760539
568,cristalina,-16.7686,-47.6136,29.276999999999997,86,96,1.62,BR,1711760468
569,ati,13.2154,18.3353,30.212,11,100,4.74,TD,1711760741
570,sabzevar,36.2126,57.6819,28.121,45,0,2.82,IR,1711760741
571,baise city,23.8997,106.6133,29.909,69,17,1.02,CN,1711760741
572,la roda,39.2167,-2.15,27.865,89,100,3.97,ES,1711760741
573,ma'rib,15.4591,45.3253,29.797000000000004,54,61,2.16,YE,1711760741
574,muynoq,43.7683,59.0214,27.801,51,11,5.78,UZ,1711760741
575,bamboo flat,11.7,92.7167,29.82,88,64,1.03,IN,1711760742
576,kryvyi rih,47.9167,33.35,28.147000000000002,78,57,3.39,UA,1711760742
577,antofagasta,-23.65,-70.4,29.275,82,44,2.09,CL,1711760742
578,kiffa,16.6166,-11.4045,30.222,20,30,5.21,MR,1711760552
579,floro,61.5996,5.0328,28.119,76,100,7.72,NO,1711760742
580,jayapura,-2.5333,140.7,30.381,73,100,1.67,ID,1711760742
581,ad dabbah,18.05,30.95,29.812,20,69,5.86,SD,1711760742
582,sisimiut,66.9395,-53.6735,26.393,80,15,3.87,GL,1711760742
583,alaghsas,17.0187,8.0168,30.083,7,3,2.18,NE,1711760742
584,merelani,-3.5618,36.979,29.375999999999998,91,81,0.97,TZ,1711760743
585,san antonio de pale,-1.4014,5.6325,30.116000000000003,80,98,3.87,GQ,1711760743
586,nantucket,41.2835,-70.0995,28.149,60,0,5.66,US,1711760583
587,mawlamyinegyunn,16.3833,95.2667,30.014,53,0,3.26,MM,1711760743
588,balkanabat,39.5108,54.3671,28.595999999999997,37,0,3.79,TM,1711760743
589,teo,42.75,-8.5,28.052,86,75,3.09,ES,1711760744
590,camarinas,43.1311,-9.1817,28.032999999999998,80,100,3.51,ES,1711760274
591,los altos,37.3852,-122.1141,28.577999999999996,88,100,9.26,US,1711760274
592,whitby,54.4877,-0.615,28.04,86,48,1.34,GB,1711760258
593,kabalo,-6.05,26.9167,29.485000000000003,98,100,1.13,CD,1711760275
